account_id,account_number,account_type,currency,open_date,balance,client_id
780,MQXP2203071081692,кредитный,RUB,2021-05-09,800850.72,387
781,GWSO6621541519807,кредитный,USD,1995-07-04,1353727.46,387
782,YVEO2929428635834,кредитный,RUB,2007-01-15,618514.94,388
783,WMGR9874955910923,кредитный,RUB,2012-08-25,485176.38,388
784,LLQQ5728346389161,дебетовый,RUB,2015-02-09,320892.2,388
785,TALK8753029614990,кредитный,RUB,2009-03-04,678605.21,389
786,VTJC6795202798914,кредитный,RUB,2017-10-21,51994.35,389
787,IRCZ1891728458487,кредитный,RUB,1986-06-03,776414.04,389
788,SIBB9262886580720,дебетовый,RUB,1989-03-20,332830.06,390
789,RUVA5701974357529,кредитный,RUB,1974-08-11,1232909.88,390
790,KLWY5680846900158,кредитный,USD,2014-08-22,766907.23,391
791,EYGM2424947002519,дебетовый,RUB,2014-05-05,690554.71,391
792,BMUO2446095772487,дебетовый,RUB,2024-03-25,550624.34,391
793,JOMH0835728909100,дебетовый,RUB,2023-09-24,1216611.36,392
794,HIUO4180420223059,дебетовый,RUB,2021-06-16,853597.41,392
795,LOHG6828765755525,дебетовый,RUB,2023-06-21,1085370.79,392
796,NRKM8506648782648,дебетовый,RUB,2012-01-11,1348536.15,393
797,DHBB0255464533479,дебетовый,RUB,2010-10-21,450589.88,393
798,LESI8447041450563,кредитный,RUB,2018-04-04,83884.06,394
799,PBNT5118196138759,кредитный,RUB,2007-07-30,1225712.55,394
800,KSIF2981332419977,кредитный,USD,2012-10-05,180810.79,394
801,CCQA1677436048909,дебетовый,RUB,2026-03-14,948290.43,395
802,KTEO1436947493476,кредитный,RUB,2024-06-01,478974.81,396
803,QRSG8616187764580,дебетовый,RUB,2023-11-20,1046652.98,397
804,JGCZ9652179005312,дебетовый,RUB,2013-02-28,1097367.86,397
805,ALKW7402845958769,кредитный,EUR,2005-01-05,1129260.3,397
806,LSDU2681307837318,дебетовый,RUB,2008-06-30,434674.54,398
807,LSJD2345923258024,кредитный,RUB,2003-02-08,504252.27,398
808,KPCD6274351492863,кредитный,RUB,2010-04-20,73966.65,398
809,PWBE3174028106076,кредитный,RUB,2023-03-27,752734.67,399
810,JIGG4602633564162,дебетовый,RUB,2023-08-28,721383.75,399
811,ZRVP0252151435172,кредитный,RUB,2004-02-11,856996.02,400
812,VMQL0448526023547,дебетовый,RUB,2012-04-15,399385.64,401
813,FIBK5306113900458,кредитный,RUB,2010-10-13,1386207.12,401
814,EPLU2340870568335,дебетовый,RUB,2026-02-11,620373.08,401
815,LMHQ5981828439974,кредитный,RUB,2019-10-23,516787.36,402
816,ZMSR0055733807926,дебетовый,RUB,2022-08-06,253882.9,402
817,MASV4044750175056,кредитный,RUB,2018-10-06,660695.14,403
818,MLZK8990658697223,дебетовый,RUB,2020-06-15,560731.19,403
819,JFBI3006319106971,дебетовый,RUB,2000-01-25,81807.02,404
820,MYHK9114202861223,дебетовый,USD,2005-04-22,1230200.93,404
821,RNVY1402454224922,дебетовый,RUB,1999-04-14,1206421.16,404
822,HAEH2000132789282,кредитный,RUB,2022-02-07,497815.08,405
823,VHKB9791353295617,дебетовый,RUB,2021-09-21,784898.82,405
824,FSIX8467640897795,кредитный,RUB,2001-02-17,1488453.19,406
825,MCIA8307090633602,дебетовый,RUB,1987-11-04,1359060.43,406
826,GDXK6726173629245,дебетовый,RUB,2021-11-27,90165.07,407
827,SPWO7382438214629,дебетовый,RUB,2025-12-29,926947.16,407
828,FFFQ3381385223590,дебетовый,RUB,1999-10-12,1417764.72,407
829,EPVA9401441245229,кредитный,RUB,1993-10-13,994472.45,408
830,IZLM7089393504629,кредитный,USD,2013-06-12,28617.49,409
831,GGUO4153583387895,кредитный,RUB,2022-07-30,571051.8,409
832,TCXZ9053094587595,дебетовый,USD,2024-03-18,726993.23,409
833,QWFL7232300708618,дебетовый,RUB,1996-02-13,750976.23,410
834,TJQJ6747529148356,кредитный,RUB,2008-12-06,1068703.79,410
835,LBRU6922702525411,дебетовый,RUB,2023-09-09,794123.05,410
836,YLLX6241266768094,кредитный,RUB,1989-11-15,235507.88,411
837,XKSM4703364245320,кредитный,RUB,1989-01-02,533067.2,411
838,KIXX3261434037152,дебетовый,EUR,2013-03-14,1467881.74,412
839,GZDB9156830953122,кредитный,RUB,2002-01-22,938688.55,412
840,FXYM4974787067644,дебетовый,USD,2017-11-11,1423674.63,413
841,QNUH0707810101244,дебетовый,RUB,2014-06-16,1345762.97,413
842,YALM9421187490044,дебетовый,RUB,2024-04-30,573310.68,414
843,BVYX0723149204993,дебетовый,RUB,1993-06-05,859347.83,414
844,WNJB4121070431055,кредитный,EUR,1989-10-19,1364603.09,414
845,AGCL8878506606751,кредитный,RUB,2025-06-19,310135.91,415
846,DIQH5156095142770,дебетовый,RUB,2007-10-27,1026072.95,415
847,ECKY3861151116271,дебетовый,RUB,2011-08-10,1057704.58,416
848,GYLT3410616504725,дебетовый,RUB,2020-02-11,1363503.14,417
849,GDWB7371220725084,дебетовый,RUB,2021-09-02,847266.43,417
850,XXFJ0886096925336,дебетовый,RUB,2021-03-19,836010.45,417
851,DVAS9931914009981,дебетовый,RUB,1970-09-22,1259283.76,418
852,XTOW1922887415949,дебетовый,RUB,1979-04-14,1148152.52,418
853,ZLIU3450266427386,кредитный,EUR,1978-04-13,455022.16,418
854,TMNI8110512927243,кредитный,RUB,2023-09-14,281900.4,419
855,XNPP7983677810708,дебетовый,RUB,2018-07-19,1143671.23,419
856,EIBQ9351331579208,кредитный,RUB,2024-04-06,918543.03,419
857,VHZN6162017295126,дебетовый,RUB,2006-08-27,39126.74,420
858,MBVR6961108403909,дебетовый,RUB,2022-06-12,714903.33,420
859,VUVP6736086333995,кредитный,RUB,2006-08-30,560939.1,420
860,MMWM7605508005090,кредитный,RUB,1980-12-09,245679.56,421
861,GBNU9250980556441,дебетовый,RUB,2015-04-06,1146808.28,421
862,SXJY1243616050299,кредитный,EUR,2013-11-20,333831.32,422
863,BOMC9181498367849,дебетовый,RUB,2017-06-13,99204.49,423
864,HECO7491176755004,кредитный,USD,1997-03-07,734914.35,423
865,PKUG1575229508386,кредитный,USD,2003-02-05,1331380.37,423
866,GSBG6748675675351,кредитный,RUB,1977-08-10,911894.94,424
867,HIVW7439270812078,кредитный,RUB,1996-08-22,591226.06,424
868,YWAG7810103208234,дебетовый,RUB,1993-12-31,677414.39,425
869,DYMA9909757885166,дебетовый,USD,2023-04-29,368582.47,425
870,SAPM4449043946162,кредитный,EUR,1995-05-07,58877.43,425
871,WFOW7261054026028,дебетовый,RUB,1986-11-21,659330.81,426
872,JZNL5921895688649,кредитный,RUB,2022-08-02,428871.88,426
873,GGVS7453918023848,кредитный,RUB,2023-07-27,1378549.23,427
874,NCZU4443373609085,дебетовый,RUB,2007-06-21,969152.26,428
875,KHYX7947631834290,дебетовый,RUB,2007-04-19,169757.38,428
876,FJSF7852346151216,дебетовый,RUB,1978-05-09,485191.4,428
877,MXAQ9601066589782,дебетовый,RUB,2020-11-16,1344926.26,429
878,EXLN5829385404450,кредитный,RUB,2013-04-19,486112.17,430
879,HSRM3834669081449,дебетовый,RUB,2025-11-17,185316.33,431
880,MBET6532831530707,дебетовый,RUB,2020-06-28,951108.63,431
881,ZDTB4878601508334,дебетовый,RUB,2022-11-14,576131.06,431
882,CFTQ2945418337881,дебетовый,RUB,1993-08-26,570910.51,432
883,UPYW4250743820395,дебетовый,USD,1992-09-01,848237.37,432
884,BUWZ0786775500535,дебетовый,RUB,2017-10-12,216911.06,432
885,ZUUM0367336142474,дебетовый,RUB,2005-03-11,464277.46,433
886,LYCN3295661482436,кредитный,RUB,1977-12-31,271044.04,433
887,RKCO8275773061460,дебетовый,EUR,1992-10-11,5299.35,433
888,PVIY1964000925683,дебетовый,RUB,1996-08-09,1283116.58,434
889,VKTU6278387776540,дебетовый,RUB,2024-09-03,740200.19,434
890,HJPY1451374028265,кредитный,RUB,2000-12-18,662813.04,435
891,YNKF9367562754540,дебетовый,RUB,2025-09-13,821012.41,436
892,YJSU8939759553642,дебетовый,RUB,2022-03-18,222384.25,436
893,VBSI7054476583901,кредитный,RUB,2021-10-03,1280743.93,436
894,XUOM9270438852871,кредитный,RUB,2015-03-30,131554.03,437
895,LYWQ3443029973854,дебетовый,RUB,2025-01-29,267372.59,437
896,FZIB2948046886989,кредитный,RUB,2005-04-24,1037270.43,437
897,RWOM3427247711578,дебетовый,EUR,1972-02-21,1124002.21,438
898,GPZR1561621736713,кредитный,USD,1999-12-30,139689.43,438
899,QXPG1403191666162,кредитный,RUB,2019-06-15,1346294.66,438
900,XVVM9889676218224,кредитный,RUB,2002-09-15,97388.8,439
901,SUUF2476867071671,дебетовый,RUB,1998-12-22,1289111.91,440
902,IQVS5792578523529,кредитный,RUB,2010-10-11,786969.31,440
903,BAZT3413734542471,дебетовый,RUB,2025-04-04,163953.35,441
904,LKQF2181951719070,дебетовый,RUB,2017-10-25,1032981.42,441
905,OPUN9313164538336,кредитный,RUB,2024-02-06,1271696.95,441
906,FLKA3533210125467,кредитный,USD,1997-11-15,921434.97,442
907,YTCJ9995977031705,кредитный,RUB,2000-01-08,947786.41,442
908,RVXE5832014354563,дебетовый,USD,2008-02-19,349082.46,443
909,PTQQ3686364449810,кредитный,EUR,2005-12-02,2371.38,443
910,MGYE6739206042942,кредитный,RUB,2025-02-10,176888.59,444
911,TEYC1924743506978,кредитный,RUB,2017-01-29,500688.39,445
912,BSSX3872112038299,дебетовый,RUB,2018-11-21,301780.71,446
913,GSYT0150595476168,кредитный,RUB,2024-08-07,101754.1,446
914,XUMQ0304005468013,кредитный,RUB,2017-01-15,485885.76,446
915,IGHN0574321115495,дебетовый,RUB,1979-08-02,512042.38,447
916,SCYV7919690913641,дебетовый,RUB,2022-06-05,291023.37,448
917,UNKW9205948360901,кредитный,USD,2025-06-27,718662.41,448
918,QADY1536096439453,кредитный,RUB,2024-11-23,968478.33,448
919,ITPG2009601535305,дебетовый,RUB,2015-03-25,1338087.49,449
920,FZYL6248888049704,кредитный,RUB,1985-08-23,1221249.94,449
921,IRWK5516932405741,дебетовый,RUB,2000-08-30,449015.62,450
922,USGL3910389166770,кредитный,RUB,1978-02-14,28077.65,450
923,VLEC8586804394290,кредитный,RUB,2015-02-19,1332044.2,450
924,ZQVV8925857839803,дебетовый,EUR,1972-11-16,420690.04,451
925,AGOP3120588694853,дебетовый,RUB,2003-03-13,562861.17,451
926,OIQO8134095140501,дебетовый,RUB,1986-11-06,584349.41,452
927,DHWW6170004854123,дебетовый,USD,2020-04-30,1127310.31,452
928,QDAX9452553962556,кредитный,RUB,1999-09-24,407246.12,452
929,IIDE9870109321529,кредитный,USD,1996-03-04,557375.37,453
930,DPZN1114832409652,дебетовый,RUB,1994-02-17,262519.12,454
931,NCED6694810011233,кредитный,RUB,2022-10-13,1166685.59,454
932,DNOS6556732383684,кредитный,RUB,1984-01-05,1198537.92,455
933,JHJJ6228074905389,дебетовый,RUB,1981-04-26,1385455.15,456
934,AKXT5094281683625,кредитный,RUB,2018-02-24,214942.57,456
935,PFCA8727410591579,дебетовый,RUB,2004-11-15,1407035.77,456
936,XXCL5518495529643,дебетовый,RUB,2023-06-29,54828.81,457
937,EEDP3284248729802,кредитный,RUB,2010-06-17,783517.31,457
938,ETCU7265134204578,дебетовый,RUB,1990-05-23,66044.95,457
939,DHDJ5625303024130,дебетовый,RUB,2026-02-06,1333778.81,458
940,DDGC4644214377805,дебетовый,RUB,2013-07-16,988476.43,458
941,VTEX2770260497697,кредитный,RUB,2018-12-29,1137740.73,458
942,SXQO2569641135076,дебетовый,RUB,2022-10-29,288818.46,459
943,TTMO2763396800711,кредитный,RUB,2000-11-14,1159180.65,459
944,JPKB5220112704225,дебетовый,RUB,2023-01-21,236244.02,459
945,SXHH2381433161669,дебетовый,EUR,2026-02-07,839438.65,460
946,VPJV4697071198951,дебетовый,RUB,2022-11-19,824048.49,461
947,DDLP8723903715586,дебетовый,USD,2025-06-13,1206004.26,462
948,FMJE3624588469371,дебетовый,RUB,2012-02-27,467066.34,462
949,OURP5080571178444,кредитный,RUB,2020-02-19,43489.03,463
950,BEXP4894244379366,дебетовый,RUB,2016-03-08,80699.81,463
951,BJJR6711881618277,кредитный,RUB,2003-02-22,894182.04,464
952,HJOO4967845273318,кредитный,RUB,2017-11-25,468660.98,464
953,DKNP5413545579707,дебетовый,EUR,2021-04-25,1133614.4,465
954,ZXBP7045530017314,дебетовый,RUB,2019-01-12,1203525.75,466
955,EPFL9212985672405,кредитный,RUB,1985-03-23,465587.53,466
956,KZUU2517748565264,кредитный,RUB,2007-08-01,1421172.41,467
957,YXIG7428220220410,дебетовый,USD,1993-04-08,925413.13,467
958,JSMB7265201487609,кредитный,RUB,2011-02-23,1049421.93,467
959,OHOF5009321956932,кредитный,RUB,2008-01-27,1323605.84,468
960,LXAN5069615884452,кредитный,RUB,1996-02-04,98047.8,468
961,MISI1100208967604,дебетовый,RUB,2001-06-24,691862.53,468
962,ZNEH2151751967929,кредитный,RUB,2019-07-18,906660.35,469
963,AKQN5314342207043,дебетовый,RUB,2011-10-22,1071409.63,470
964,ZVBO7222874995893,кредитный,RUB,2012-10-05,106385.98,471
965,PJFR6017678738801,кредитный,RUB,2015-02-01,620162.86,472
966,CZGB5292383522377,дебетовый,RUB,2005-01-01,1460837.6,472
967,BIJZ8063244896846,дебетовый,RUB,2020-12-23,1220873.56,473
968,IDWF6165542793399,кредитный,RUB,2018-06-02,653030.56,473
969,BEDJ6169047610296,дебетовый,RUB,2025-07-14,1004407.79,474
970,IJCS0437702967050,кредитный,RUB,2023-10-18,894113.24,474
971,KNYF3724645604851,дебетовый,RUB,2023-06-30,264261.0,475
972,SSBM5632267911178,кредитный,RUB,2022-06-21,163116.95,475
973,DFLT2729169422292,кредитный,RUB,2018-06-08,967483.67,476
974,HRIC8757617657224,дебетовый,RUB,2018-08-18,1225550.38,476
975,QQHN6079833408337,дебетовый,RUB,2018-11-25,991322.09,476
976,GMUD5926686680807,кредитный,RUB,2013-01-21,866897.12,477
977,LNKH0002275093604,дебетовый,RUB,2018-05-03,1316138.03,477
978,ATER0337142137472,кредитный,USD,2023-12-28,1405014.72,478
979,SHSF2689495427629,кредитный,EUR,2024-03-25,874090.47,478
980,XXYH6983240728195,кредитный,RUB,2008-09-27,1278757.77,479
981,QDUV6180980988040,дебетовый,RUB,2021-03-04,823327.7,479
982,GHMX2724452275942,дебетовый,RUB,2021-08-15,840045.39,479
983,PHZE7222155325016,дебетовый,USD,2022-11-23,1298519.46,480
984,GYFS7451165160862,дебетовый,RUB,2026-02-08,885245.81,480
985,SZKD3396605752966,кредитный,RUB,2024-09-07,609048.98,481
986,PCVC8132072391918,кредитный,RUB,2024-09-20,993731.34,481
987,MKLB6369851676559,кредитный,RUB,2024-07-17,833132.37,481
988,YSCT6697602236449,кредитный,RUB,2015-09-03,1496184.06,482
989,SZZL1437043424916,дебетовый,RUB,2021-11-02,107618.99,482
990,NGDP7744222124219,дебетовый,RUB,1985-11-29,730052.01,483
991,PGQC9034731751029,дебетовый,RUB,2024-11-20,963364.35,484
992,RHXR5083327104535,кредитный,USD,2008-09-09,1340373.7,484
993,GKUN3431719163354,кредитный,RUB,1977-06-30,681591.54,485
994,UCWL4338254176892,кредитный,RUB,2001-11-26,675068.65,485
995,VEBM8299458028457,кредитный,RUB,2018-06-12,637157.79,485
996,VRNS1981625499314,кредитный,RUB,2021-12-10,355124.95,486
997,HXNK1338613674616,кредитный,RUB,2012-09-01,819249.39,487
998,NAKI3370736712747,кредитный,RUB,1997-07-30,56797.55,487
999,NTYL3121789406972,кредитный,RUB,1991-01-06,169746.55,487
1000,NOEB4186293191678,дебетовый,RUB,2005-07-11,1096939.77,488
1001,UOKX8647401925531,кредитный,RUB,2025-05-07,117351.9,488
1002,KKZA4616143840397,дебетовый,RUB,2019-11-08,945994.27,489
1003,MPKJ5769094142509,дебетовый,RUB,2014-04-14,808795.82,489
1004,MGNV0385528823132,кредитный,RUB,2018-02-22,1355377.91,489
1005,TNPQ3435859919776,дебетовый,RUB,2019-10-01,768994.67,490
1006,QLQM9225437636628,кредитный,RUB,2007-02-21,497270.98,490
1007,DCOZ1653595539450,кредитный,EUR,2015-08-26,1197334.83,490
1008,VSQT5829486309972,дебетовый,RUB,2008-09-11,1384296.77,491
1009,KKWU4179394314914,кредитный,RUB,2011-12-12,845559.41,491
1010,CLIJ0967624285740,кредитный,RUB,1994-10-26,859289.99,492
1011,AYLF7703547663077,кредитный,RUB,2022-02-18,936475.51,493
1012,ZTPK1090651940723,кредитный,RUB,2024-05-09,190232.0,493
1013,ZNDL0411708292209,дебетовый,USD,2021-11-21,416773.2,493
1014,KCYW3900295011474,кредитный,RUB,1991-03-12,385433.58,494
1015,OFTS0555237839049,дебетовый,RUB,2025-08-06,1365197.23,495
1016,LPWY4568442633338,дебетовый,RUB,2019-06-23,554650.24,495
1017,JXNK1903483082413,дебетовый,RUB,2021-02-28,1051162.31,495
1018,DNZB6449035934177,дебетовый,RUB,2016-07-24,1293021.64,496
1019,GJWV3071821821606,кредитный,EUR,2019-03-04,1451018.45,496
1020,GSFH1867811080238,дебетовый,RUB,2020-08-14,1129141.95,497
1021,HMSV7025795356441,кредитный,RUB,2013-04-08,356921.16,497
1022,TUVG5472863996240,кредитный,RUB,1980-02-01,250924.89,497
1023,HQWI9203175914509,кредитный,RUB,1998-06-22,396593.24,498
1024,TUAU3957286939539,дебетовый,RUB,1990-10-28,696022.39,498
1025,AMWP3338276534802,кредитный,RUB,1993-11-25,1119225.82,498
1026,JSMM8992385855201,дебетовый,RUB,2023-01-24,1058411.71,499
1027,VDUW5444847920740,кредитный,RUB,1999-07-26,795663.2,499
1028,DZXW8703221775990,кредитный,RUB,2011-12-23,1390833.79,499
1029,LYIX9839103204103,кредитный,RUB,1999-05-08,1442644.08,500
1030,PEQY1029729575512,дебетовый,RUB,2016-07-25,796940.03,500
1031,GOBU0796330225176,кредитный,RUB,2018-08-21,978098.89,501
1032,NRTT2127462133459,кредитный,RUB,2018-08-09,400631.72,501
1033,WLRF9565621929590,кредитный,RUB,2024-01-29,586730.65,502
1034,XSJJ1475376378256,дебетовый,RUB,2024-03-19,883086.44,503
1035,YQLR6476695577051,дебетовый,RUB,2004-05-21,1016577.24,503
1036,NLBM7996451159059,дебетовый,RUB,2022-09-01,15866.98,503
1037,KNQO0426469795080,дебетовый,RUB,2004-01-21,146548.14,504
1038,YJWM6063828504162,кредитный,RUB,2021-05-12,1087875.98,505
1039,KAZU2092252123802,дебетовый,RUB,2024-03-12,929095.84,506
1040,IWME7635148749715,дебетовый,USD,2017-12-20,984908.28,506
1041,EVTK4589385335849,дебетовый,RUB,1995-11-20,179965.66,507
1042,NSLH5952287512090,дебетовый,RUB,2011-07-07,1145786.65,508
1043,RCPV4973111496336,дебетовый,USD,2011-06-28,1043480.45,508
1044,SRTW1050459619740,кредитный,RUB,2010-02-12,990716.77,508
1045,WLTP5834459421042,кредитный,USD,1989-06-21,414575.34,509
1046,VQJC8286549078725,кредитный,RUB,1981-05-27,1171096.95,510
1047,BWLJ1519093757707,кредитный,RUB,2002-08-27,574198.5,510
1048,VAVM1694135128483,дебетовый,RUB,2016-07-11,1219201.3,511
1049,TKYZ5958277069922,дебетовый,RUB,2016-07-31,737582.68,511
1050,TVDL6949060827610,кредитный,RUB,2019-08-13,738085.94,512
1051,FWHL1209459691573,кредитный,RUB,1998-10-05,965007.25,513
1052,TIGR5633759849138,кредитный,RUB,2009-12-14,109379.26,514
1053,WQPA1881113379523,кредитный,RUB,2024-06-03,28147.19,514
1054,DIHF4170712787963,дебетовый,RUB,1987-06-22,1301.46,515
1055,XQPY9081322082204,дебетовый,RUB,1990-06-11,399654.72,515
1056,QJVW3519788164957,кредитный,USD,2006-08-13,861960.38,516
1057,ZYBZ4259900284224,кредитный,RUB,2000-10-24,605869.13,516
1058,DPBW1831377434030,дебетовый,RUB,2023-01-18,4961.04,516
1059,XVPS2517333581368,кредитный,RUB,2009-12-19,802956.11,517
1060,YFBC5297968546211,кредитный,RUB,2003-11-28,454242.11,517
1061,OAUB6208212407664,дебетовый,RUB,2011-06-19,1438235.83,517
1062,VGME9213501134496,кредитный,RUB,2020-02-01,1441388.28,518
1063,WSKA9291848994549,кредитный,RUB,2004-12-10,434938.0,519
1064,XTOE5472047442175,дебетовый,RUB,2007-01-05,1451269.44,520
1065,HSIS0465144446574,дебетовый,RUB,2012-11-15,585157.09,521
1066,CZJX5252888646508,дебетовый,RUB,2016-06-10,538891.68,521
1067,HAIH1784213913699,дебетовый,USD,2019-08-17,656975.62,521
1068,KIQH9377727154224,дебетовый,RUB,2000-06-05,38046.91,522
1069,FKYZ0383412472237,дебетовый,RUB,2017-12-12,94488.95,523
1070,BOJC9753700632399,кредитный,RUB,2018-06-20,1447430.77,523
1071,VURP7335210858375,кредитный,EUR,2025-06-16,24627.43,523
1072,VRZZ2632189451088,дебетовый,RUB,2021-12-30,1081517.98,524
1073,YQSW9818119942817,кредитный,RUB,2021-10-31,1210655.56,524
1074,WRHJ2064339553433,кредитный,USD,2024-12-17,1305300.04,525
1075,SVOW1972040932424,дебетовый,RUB,2020-06-01,349478.49,525
1076,GUYB0917316332430,дебетовый,RUB,2024-08-06,212385.71,525
1077,QUZV7244783907121,дебетовый,RUB,2018-11-12,1377028.61,526
1078,LPTZ8969102419827,дебетовый,RUB,2002-03-03,973179.63,526
1079,FIJU9520769915283,дебетовый,RUB,2022-07-11,74937.0,526
1080,CYSO7895166501800,дебетовый,RUB,1992-10-05,256034.08,527
1081,IJAY2776012316257,дебетовый,RUB,2012-04-20,159496.8,527
1082,CABA3668574397384,дебетовый,RUB,2010-09-25,303961.71,528
1083,UZCX8458163021291,кредитный,RUB,2016-05-22,1473289.13,528
1084,FGNG7251129803102,кредитный,RUB,2023-06-24,1463779.9,529
1085,EHOA5067482522925,дебетовый,RUB,2022-02-26,1447038.58,529
1086,ZMKY4763169145590,дебетовый,RUB,2021-04-24,889627.88,529
1087,MKHL4237246676226,дебетовый,RUB,2005-11-26,211855.2,530
1088,PMCP4790455224205,кредитный,RUB,2022-08-19,554891.02,530
1089,ZNIE5497806437196,кредитный,RUB,2019-05-10,872978.7,531
1090,WUGJ8973116015653,дебетовый,RUB,2006-12-01,948291.92,532
1091,TLFC1542401504379,дебетовый,RUB,2025-10-07,730451.21,533
1092,WQNR0883585583645,дебетовый,RUB,2008-07-28,1389205.43,533
1093,UROL9799742542904,кредитный,RUB,1988-01-22,1211117.7,534
1094,MQFZ7568497850786,кредитный,RUB,1984-08-30,309240.33,534
1095,PFYK3081580867894,кредитный,RUB,2024-09-30,618046.99,534
1096,DDTH2467199927523,дебетовый,RUB,2026-01-29,1075798.13,535
1097,DAAX2959635187570,дебетовый,RUB,2012-05-27,1173874.55,536
1098,GFBS3613014464197,кредитный,RUB,2009-12-03,836565.61,536
1099,WSVJ1036758069328,дебетовый,RUB,2002-10-30,795298.53,536
1100,IBCC7130370971846,кредитный,USD,2016-02-14,1480173.18,537
1101,SBRO7373169275927,дебетовый,RUB,2017-05-01,939696.37,538
1102,NBCB0697740097018,дебетовый,RUB,2007-03-03,290578.49,538
1103,ELUV6618061085370,дебетовый,RUB,2000-10-06,1452860.76,538
1104,PBAD0222126839051,кредитный,RUB,2020-09-18,1005213.95,539
1105,DCYR1693491067698,дебетовый,RUB,2020-12-18,546289.6,539
1106,CBDJ9411632822519,кредитный,RUB,2019-05-23,925229.03,540
1107,IYES5861672117025,дебетовый,RUB,1999-11-21,78684.87,541
1108,JZTM5502421825480,дебетовый,RUB,1991-03-07,43597.84,541
1109,WOLT5024242633523,дебетовый,RUB,2025-02-03,352949.75,542
1110,VOUK4877132020613,кредитный,RUB,2024-03-05,488958.47,542
1111,ZUEA3186767448228,дебетовый,RUB,2026-04-21,1347559.14,542
1112,RAPG9004963096667,дебетовый,RUB,2022-09-01,147096.2,543
1113,NFSM0296499104716,кредитный,USD,2019-01-16,563298.58,544
1114,TKIK8446577137153,дебетовый,RUB,1987-10-01,877638.39,544
1115,FOQX9328732276654,дебетовый,USD,1984-10-24,217411.91,544
1116,XRUJ2749464540300,кредитный,RUB,2026-05-09,560227.62,545
1117,UDJH6659453882323,кредитный,RUB,2026-01-13,948031.68,545
1118,ZKXH3566822896575,кредитный,RUB,2026-02-11,190817.65,545
1119,TUEV0398013376191,дебетовый,RUB,1997-10-10,166663.91,546
1120,VOPA1411158162315,кредитный,RUB,2002-01-02,256801.98,546
1121,TIFR1158765091639,кредитный,RUB,1993-09-12,442742.27,546
1122,ULAL7921510981009,дебетовый,RUB,2023-11-14,829133.46,547
1123,IJHA0277320656942,дебетовый,RUB,2022-06-22,782653.17,548
1124,UNUG8082632676311,кредитный,RUB,2002-01-20,418756.32,549
1125,HCXB7539871414264,кредитный,RUB,1993-05-31,369981.27,550
1126,SHAZ6461438381674,кредитный,RUB,1981-06-24,333609.92,550
1127,XEWR9540584743894,дебетовый,USD,2020-08-01,1347377.69,550
1128,KEZQ9724597989822,дебетовый,RUB,2017-02-09,705978.95,551
1129,KLWJ0421001499611,дебетовый,RUB,2003-06-11,591480.23,551
1130,POQK4539057986626,дебетовый,RUB,2023-06-30,360767.24,552
1131,FZGH9530025539525,дебетовый,RUB,2020-08-29,609927.12,552
1132,WGOP3125245870131,дебетовый,RUB,2017-05-10,443685.64,552
1133,DCOL1733583624921,дебетовый,RUB,2016-03-22,1003553.41,553
1134,CKNS4438787171359,дебетовый,RUB,1988-12-02,1286883.17,553
1135,LWVQ9105482562739,дебетовый,EUR,1980-09-04,695640.96,553
1136,ZIGV3161209928687,кредитный,RUB,2023-06-07,1307327.7,554
1137,EVWP7515367209750,кредитный,RUB,2017-10-19,2045.47,555
1138,MTSD2856859441649,дебетовый,RUB,2020-11-18,1036125.96,555
1139,GDYC1568540262180,дебетовый,RUB,2015-11-15,1129332.02,555
1140,WWVZ0363235185229,дебетовый,RUB,1995-05-27,121438.56,556
1141,CNLM1307398714845,кредитный,RUB,2013-07-02,82217.51,556
1142,JGAA7457774146518,кредитный,USD,1987-01-31,166449.82,556
1143,DMHG2533630575786,кредитный,RUB,2009-05-30,548356.72,557
1144,BOBF5076660695085,дебетовый,RUB,2016-01-04,1057310.49,557
1145,NCBN8965532647414,дебетовый,RUB,2021-11-01,502394.51,558
1146,FVIA4396848359600,дебетовый,RUB,2021-02-14,1106070.1,558
1147,CRVV2087163881939,дебетовый,RUB,2020-08-15,1141328.86,558
1148,UEPC9189938198792,кредитный,USD,2023-01-18,755348.96,559
1149,NKAD8175760180867,кредитный,RUB,2004-11-04,95053.77,559
1150,KXEE6249152893281,кредитный,RUB,2016-09-01,790023.9,560
1151,ZMNK1773131974931,дебетовый,RUB,2024-04-07,797856.72,560
1152,KEWZ7625593765118,кредитный,RUB,2013-02-20,552218.78,561
1153,KNYN5163917271548,дебетовый,RUB,2009-05-04,1325968.47,561
1154,NFRC3413503346074,дебетовый,RUB,2011-08-11,1346918.79,561
1155,NUQO5744654482187,дебетовый,RUB,2021-01-23,413914.1,562
1156,TRVF1255887740503,дебетовый,RUB,2014-09-06,1312489.71,562
1157,CKCG4650865699638,дебетовый,RUB,2018-04-10,1454361.91,563
1158,ZIJP7134125383410,дебетовый,RUB,1999-04-12,630194.96,563
1159,LYOE9976656206703,дебетовый,RUB,1994-10-03,94424.26,563
1160,HGMO7744108439711,кредитный,RUB,2026-04-27,514188.72,564
1161,FWBA3409358271732,кредитный,RUB,2014-07-13,998783.02,565
1162,GCVA6664651847887,кредитный,RUB,1982-10-06,850877.49,565
1163,TOQR8458795797114,кредитный,RUB,2022-11-18,390011.19,565
1164,OTJN1906923951083,кредитный,EUR,1995-11-11,1154624.61,566
